,total_demand,avg_wind_speed,prcp,snowfall,temp_obs,weekend,holiday,qt_1,qt_2,qt_3,qt_4,foggy,rainy,snowy,windy
2015-08-21,12902.0,9.17,0.06,0.0,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-22,12339.0,6.04,0.0,0.0,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-23,10981.0,5.14,0.0,0.0,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-24,10283.0,7.16,0.13666666666666666,0.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2015-08-25,12672.0,8.28,0.19333333333333336,0.0,68.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-26,12330.0,7.83,0.0,0.0,66.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-27,12406.0,6.71,0.0,0.0,63.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-28,12210.0,4.03,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-29,11526.0,9.62,0.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-30,10188.0,7.61,0.0,0.0,69.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-08-31,11052.0,8.05,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-01,11522.0,4.25,0.0,0.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-02,11378.0,4.92,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-03,11131.0,4.92,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2015-09-04,11050.0,7.38,0.09666666666666668,0.0,74.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-05,10867.0,8.05,0.0,0.0,74.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-06,12400.0,4.7,0.0,0.0,68.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-07,10351.0,6.04,0.0,0.0,69.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-08,10965.0,8.72,0.0,0.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-09,11065.0,8.5,0.0,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-10,10356.0,9.62,0.11333333333333333,0.0,74.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-11,12167.0,7.16,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-12,6665.0,5.82,0.05333333333333334,0.0,65.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-13,10397.0,10.74,0.11333333333333333,0.0,62.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-14,11156.0,8.5,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-15,11943.0,3.8,0.0,0.0,55.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-16,11938.0,3.58,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-17,11949.0,5.14,0.0,0.0,61.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-18,11956.0,6.04,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-19,11580.0,7.61,0.0,0.0,69.5,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-20,10998.0,10.74,0.0,0.0,68.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-21,7816.0,10.51,0.07666666666666667,0.0,62.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-22,11952.0,9.84,0.13333333333333333,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-23,12773.0,8.5,0.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-24,12514.0,7.83,0.0,0.0,56.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-25,11403.0,10.51,0.0,0.0,63.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-26,11038.0,13.2,0.0,0.0,63.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-27,9979.0,10.74,0.0,0.0,65.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-28,11305.0,5.82,0.0,0.0,65.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2015-09-29,7240.0,6.93,0.5633333333333334,0.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-09-30,10184.0,11.41,1.2066666666666668,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
2015-10-01,4799.0,14.32,0.38000000000000006,0.0,59.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-02,2079.0,17.9,0.8799999999999999,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-03,4050.0,17.22,0.7266666666666666,0.0,55.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-04,6624.0,15.21,0.05666666666666667,0.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-05,10445.0,7.83,0.01,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-06,11551.0,4.03,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-07,11734.0,3.13,0.0,0.0,58.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-08,11711.0,3.8,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-09,10501.0,8.05,0.13333333333333333,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1
2015-10-10,10269.0,8.05,0.30666666666666664,0.0,55.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-11,10491.0,3.58,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-12,10495.0,5.82,0.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-13,10803.0,6.71,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-14,11406.0,6.93,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-15,11506.0,8.5,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-16,11263.0,9.17,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-17,8782.0,9.84,0.0,0.0,42.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-18,6978.0,10.51,0.0,0.0,37.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-19,9074.0,6.71,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-20,10036.0,6.49,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-21,10678.0,4.7,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-22,11287.0,5.82,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-23,11470.0,7.83,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-24,9730.0,6.71,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-25,8587.0,9.62,0.023333333333333334,0.0,56.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-26,9973.0,6.93,0.01,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-27,9797.0,7.83,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-28,5179.0,13.2,0.25333333333333335,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-29,10632.0,6.49,0.5433333333333333,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-10-30,9700.0,11.63,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-10-31,8721.0,6.49,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-01,7211.0,8.5,0.043333333333333335,0.0,53.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-02,9446.0,1.57,0.013333333333333334,0.0,54.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-03,10508.0,1.12,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-04,10822.0,2.24,0.01,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-05,10553.0,3.8,0.18666666666666668,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-06,11609.0,9.84,0.006666666666666667,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-07,5610.0,7.16,0.06333333333333334,0.0,62.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-08,8994.0,7.38,0.17666666666666667,0.0,50.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-09,6715.0,6.49,0.17666666666666667,0.0,39.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-10,5773.0,11.41,0.5766666666666667,0.0,60.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-11,8901.0,10.51,0.09000000000000001,0.0,53.5,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-12,8476.0,6.71,0.0033333333333333335,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-13,9262.0,11.41,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-14,7171.0,11.41,0.0,0.0,47.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-15,7441.0,7.61,0.0,0.0,48.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-16,9156.0,3.58,0.006666666666666667,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-17,9226.0,7.38,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-18,9768.0,8.95,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-19,6255.0,7.38,0.25666666666666665,0.0,64.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-20,9097.0,11.63,0.3866666666666667,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-21,7299.0,5.82,0.0,0.0,40.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-22,4948.0,14.32,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-23,6601.0,10.96,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-24,7500.0,6.49,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-25,6864.0,5.37,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-26,3394.0,2.46,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-27,6240.0,5.37,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-28,6418.0,4.7,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-11-29,2877.0,8.95,0.16,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-11-30,4160.0,10.29,0.12333333333333334,0.0,40.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-01,3954.0,4.7,0.62,0.0,47.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-02,5740.0,5.82,0.47,0.0,53.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-03,7969.0,13.65,0.12333333333333334,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-04,7940.0,5.14,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-05,7086.0,2.46,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-06,5980.0,2.91,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-07,7928.0,5.37,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-08,8458.0,3.8,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-09,7982.0,4.92,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-10,8685.0,2.68,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-11,8722.0,3.8,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-12,8720.0,3.36,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-13,8034.0,5.14,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-14,6645.0,11.41,0.043333333333333335,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-15,8803.0,12.3,0.09333333333333334,0.0,57.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-16,8625.0,5.37,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-17,4553.0,3.58,0.16,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-18,6698.0,13.65,0.29333333333333333,0.0,43.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-19,4279.0,9.84,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-20,4219.0,6.26,0.0,0.0,27.5,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-21,6675.0,11.86,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2015-12-22,4934.0,7.83,0.14,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-23,2263.0,5.82,0.58,0.0,59.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-24,2796.0,10.07,0.9633333333333334,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-25,1502.0,4.7,0.15,0.0,66.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-26,2702.0,8.5,0.34,0.0,58.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-27,4623.0,11.41,0.02,0.0,54.5,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-28,4459.0,14.09,0.07666666666666667,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-29,5253.0,6.71,0.7400000000000001,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-30,5275.0,4.7,0.06666666666666667,0.0,49.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2015-12-31,5855.0,8.5,0.043333333333333335,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0
2016-01-01,3220.0,8.28,0.0,0.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-02,4921.0,6.26,0.0,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-03,4965.0,7.83,0.0,0.0,33.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-04,5133.0,16.78,0.0,0.0,32.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-05,4850.0,10.29,0.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-06,5712.0,3.8,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-07,6592.0,2.68,0.0,0.0,34.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-08,6153.0,4.47,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-09,5314.0,4.7,0.09000000000000001,0.0,40.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-10,5663.0,17.0,0.7933333333333333,0.0,61.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-11,6294.0,9.84,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-12,6490.0,13.42,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-13,5620.0,10.07,0.0033333333333333335,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-14,7164.0,7.61,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-15,5983.0,5.82,0.10666666666666667,0.0,29.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-16,5908.0,9.17,0.12,0.0,39.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-17,3400.0,6.49,0.016666666666666666,0.09999999999999999,35.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-18,2499.0,17.67,0.016666666666666666,0.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-19,3912.0,14.99,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-20,4321.0,8.05,0.01,0.35,18.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-21,4228.0,12.08,0.02,0.7333333333333334,22.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-22,2985.0,11.63,0.17,2.1666666666666665,23.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-23,5381.0,22.82,0.97,12.65,23.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-24,4676.0,9.17,0.0,6.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-25,4642.0,2.24,0.0,0.0,14.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-26,5084.0,7.83,0.0,0.0,36.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-27,528.0,9.62,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-01-28,2022.0,4.03,0.0,0.0,20.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-29,2942.0,12.08,0.0,0.0,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-30,2822.0,7.61,0.0,0.0,21.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-01-31,3611.0,9.4,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-01,4604.0,8.95,0.04,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-02,6584.0,6.26,0.1,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-03,4243.0,6.93,0.19333333333333336,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-04,6691.0,13.2,0.42333333333333334,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-05,5822.0,14.99,0.04,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-06,5042.0,6.04,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-07,4664.0,7.38,0.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-08,5994.0,8.5,0.005,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-09,4053.0,7.61,0.17333333333333334,0.0,34.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-10,5493.0,12.97,0.09000000000000001,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-11,4246.0,14.09,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-12,4363.0,6.49,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-13,1535.0,18.34,0.006666666666666667,0.03333333333333333,19.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-14,1851.0,8.5,0.0033333333333333335,0.1,14.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-15,501.0,5.82,0.25666666666666665,1.9333333333333333,22.5,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1,0
2016-02-16,3238.0,10.07,0.5566666666666666,0.8333333333333334,51.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2016-02-17,6097.0,7.83,0.36,0.0,33.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-18,5822.0,11.41,0.0,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-19,5633.0,8.28,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-20,8245.0,11.18,0.0,0.0,45.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-21,4254.0,6.93,0.03,0.0,45.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-22,7148.0,6.93,0.22999999999999998,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-23,2585.0,10.51,0.27999999999999997,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-02-24,3279.0,10.51,0.7033333333333335,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1
2016-02-25,6330.0,17.22,0.9533333333333333,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-26,5345.0,16.11,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-27,5432.0,7.16,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-28,8732.0,11.18,0.0,0.0,36.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-02-29,7828.0,11.41,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-01,8588.0,8.95,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-02,5918.0,18.79,0.11,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-03,5902.0,6.93,0.006666666666666667,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-04,5345.0,12.3,0.07500000000000001,0.75,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-05,5334.0,7.38,0.006666666666666667,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-06,5899.0,4.25,0.0033333333333333335,0.0,37.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-07,9003.0,10.74,0.0,0.0,39.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-08,10558.0,4.92,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-09,11214.0,6.93,0.0,0.0,63.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-10,10954.0,11.41,0.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-11,11219.0,9.17,0.0,0.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-12,10428.0,4.7,0.0,0.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-13,5194.0,8.05,0.08666666666666667,0.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-14,7671.0,10.74,0.42,0.0,50.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-15,8558.0,5.37,0.02666666666666667,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-16,13356.0,4.47,0.01,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-17,10673.0,8.72,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-18,11429.0,10.51,0.0,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-19,3227.0,11.18,0.043333333333333335,0.0,42.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-20,4532.0,9.62,0.16666666666666666,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-21,7580.0,11.18,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-22,9763.0,10.29,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-23,12340.0,11.86,0.0,0.0,55.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-24,13363.0,11.63,0.0,0.0,52.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-25,12212.0,15.21,0.01,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-26,14116.0,7.38,0.006666666666666667,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-27,8564.0,7.16,0.006666666666666667,0.0,48.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-28,8430.0,12.97,0.3566666666666667,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2016-03-29,10221.0,15.21,0.013333333333333334,0.0,47.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-30,10873.0,9.62,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-03-31,11029.0,17.45,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2016-04-01,10874.0,14.09,0.016666666666666666,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
